2014-09-19 00:00:00,128
2014-09-19 00:00:01,133
2014-09-19 00:00:02,138
2014-09-19 00:00:03,143
2014-09-19 00:00:04,148
2014-09-19 00:00:05,153
2014-09-19 00:00:06,158
2014-09-19 00:00:07,163
2014-09-19 00:00:08,168
2014-09-19 00:00:09,173
2014-09-19 00:00:10,178
2014-09-19 00:00:11,183
2014-09-19 00:00:12,188
2014-09-19 00:00:13,193
2014-09-19 00:00:14,198
2014-09-19 00:00:15,203
2014-09-19 00:00:16,208
2014-09-19 00:00:17,213
2014-09-19 00:00:18,218
2014-09-19 00:00:19,223
2014-09-19 00:00:20,228
2014-09-19 00:00:21,233
2014-09-19 00:00:22,238
2014-09-19 00:00:23,243
2014-09-19 00:00:24,248
2014-09-19 00:00:25,253
2014-09-19 00:00:26,258
2014-09-19 00:00:27,263
2014-09-19 00:00:28,268
2014-09-19 00:00:29,273
2014-09-19 00:00:30,278
2014-09-19 00:00:31,283
2014-09-19 00:00:32,288
2014-09-19 00:00:33,293
2014-09-19 00:00:34,298
2014-09-19 00:00:35,303
2014-09-19 00:00:36,308
2014-09-19 00:00:37,313
2014-09-19 00:00:38,318
2014-09-19 00:00:39,323
2014-09-19 00:00:40,328
2014-09-19 00:00:41,333
2014-09-19 00:00:42,338
2014-09-19 00:00:43,343
2014-09-19 00:00:44,348
2014-09-19 00:00:45,353
2014-09-19 00:00:46,358
2014-09-19 00:00:47,363
2014-09-19 00:00:48,368
2014-09-19 00:00:49,373
2014-09-19 00:00:50,378
2014-09-19 00:00:51,383
2014-09-19 00:00:52,388
2014-09-19 00:00:53,393
2014-09-19 00:00:54,398
2014-09-19 00:00:55,403
2014-09-19 00:00:56,408
2014-09-19 00:00:57,413
2014-09-19 00:00:58,418
2014-09-19 00:00:59,423
2014-09-19 00:01:00,428
2014-09-19 00:01:01,433
2014-09-19 00:01:02,438
2014-09-19 00:01:03,443
2014-09-19 00:01:04,448
2014-09-19 00:01:05,453
2014-09-19 00:01:06,458
2014-09-19 00:01:07,463
2014-09-19 00:01:08,468
2014-09-19 00:01:09,473
2014-09-19 00:01:10,478
2014-09-19 00:01:11,483
2014-09-19 00:01:12,488
2014-09-19 00:01:13,493
2014-09-19 00:01:14,498
2014-09-19 00:01:15,503
2014-09-19 00:01:16,508
2014-09-19 00:01:17,512
2014-09-19 00:01:18,462
2014-09-19 00:01:19,412
2014-09-19 00:01:20,362
2014-09-19 00:01:21,312
2014-09-19 00:01:22,262
2014-09-19 00:01:23,212
2014-09-19 00:01:24,162
2014-09-19 00:01:25,128
2014-09-19 00:01:26,132
2014-09-19 00:01:27,136
2014-09-19 00:01:28,140
2014-09-19 00:01:29,144
2014-09-19 00:01:30,148
2014-09-19 00:01:31,152
2014-09-19 00:01:32,156
2014-09-19 00:01:33,160
2014-09-19 00:01:34,164
2014-09-19 00:01:35,168
2014-09-19 00:01:36,172
2014-09-19 00:01:37,176
2014-09-19 00:01:38,180
2014-09-19 00:01:39,184
2014-09-19 00:01:40,188
2014-09-19 00:01:41,192
2014-09-19 00:01:42,196
2014-09-19 00:01:43,200
2014-09-19 00:01:44,204
2014-09-19 00:01:45,208
2014-09-19 00:01:46,212
2014-09-19 00:01:47,216
2014-09-19 00:01:48,220
2014-09-19 00:01:49,224
2014-09-19 00:01:50,228
2014-09-19 00:01:51,232
2014-09-19 00:01:52,236
2014-09-19 00:01:53,240
2014-09-19 00:01:54,244
2014-09-19 00:01:55,248
2014-09-19 00:01:56,252
2014-09-19 00:01:57,256
2014-09-19 00:01:58,260
2014-09-19 00:01:59,264
2014-09-19 00:02:00,268
2014-09-19 00:02:01,272
2014-09-19 00:02:02,276
2014-09-19 00:02:03,280
2014-09-19 00:02:04,284
2014-09-19 00:02:05,288
2014-09-19 00:02:06,292
2014-09-19 00:02:07,296
2014-09-19 00:02:08,300
2014-09-19 00:02:09,304
2014-09-19 00:02:10,308
2014-09-19 00:02:11,312
2014-09-19 00:02:12,316
2014-09-19 00:02:13,320
2014-09-19 00:02:14,324
2014-09-19 00:02:15,328
2014-09-19 00:02:16,332
2014-09-19 00:02:17,336
2014-09-19 00:02:18,340
2014-09-19 00:02:19,344
2014-09-19 00:02:20,348
2014-09-19 00:02:21,352
2014-09-19 00:02:22,356
2014-09-19 00:02:23,360
2014-09-19 00:02:24,364
2014-09-19 00:02:25,368
2014-09-19 00:02:26,372
2014-09-19 00:02:27,376
2014-09-19 00:02:28,380
2014-09-19 00:02:29,384
2014-09-19 00:02:30,388
2014-09-19 00:02:31,392
2014-09-19 00:02:32,396
2014-09-19 00:02:33,400
2014-09-19 00:02:34,404
2014-09-19 00:02:35,408
2014-09-19 00:02:36,412
2014-09-19 00:02:37,416
2014-09-19 00:02:38,420
2014-09-19 00:02:39,424
2014-09-19 00:02:40,428
2014-09-19 00:02:41,432
2014-09-19 00:02:42,436
2014-09-19 00:02:43,440
2014-09-19 00:02:44,444
2014-09-19 00:02:45,448
2014-09-19 00:02:46,452
2014-09-19 00:02:47,456
2014-09-19 00:02:48,460
2014-09-19 00:02:49,464
2014-09-19 00:02:50,468
2014-09-19 00:02:51,472
2014-09-19 00:02:52,476
2014-09-19 00:02:53,480
2014-09-19 00:02:54,484
2014-09-19 00:02:55,488
2014-09-19 00:02:56,492
2014-09-19 00:02:57,496
2014-09-19 00:02:58,500
2014-09-19 00:02:59,504
2014-09-19 00:03:00,508
2014-09-19 00:03:01,512
2014-09-19 00:03:02,462
2014-09-19 00:03:03,412
2014-09-19 00:03:04,362
2014-09-19 00:03:05,312
2014-09-19 00:03:06,262
2014-09-19 00:03:07,212
2014-09-19 00:03:08,162
2014-09-19 00:03:09,128
2014-09-19 00:03:10,132
2014-09-19 00:03:11,136
2014-09-19 00:03:12,140
2014-09-19 00:03:13,144
2014-09-19 00:03:14,148
2014-09-19 00:03:15,152
2014-09-19 00:03:16,156
2014-09-19 00:03:17,160
2014-09-19 00:03:18,164
2014-09-19 00:03:19,168
2014-09-19 00:03:20,172
2014-09-19 00:03:21,176
2014-09-19 00:03:22,180
2014-09-19 00:03:23,184
2014-09-19 00:03:24,188
2014-09-19 00:03:25,192
2014-09-19 00:03:26,196
2014-09-19 00:03:27,200
2014-09-19 00:03:28,204
2014-09-19 00:03:29,208
2014-09-19 00:03:30,212
2014-09-19 00:03:31,216
2014-09-19 00:03:32,220
2014-09-19 00:03:33,224
2014-09-19 00:03:34,228
2014-09-19 00:03:35,232
2014-09-19 00:03:36,236
2014-09-19 00:03:37,240
2014-09-19 00:03:38,244
2014-09-19 00:03:39,248
2014-09-19 00:03:40,252
2014-09-19 00:03:41,256
2014-09-19 00:03:42,260
2014-09-19 00:03:43,264
2014-09-19 00:03:44,268
2014-09-19 00:03:45,272
2014-09-19 00:03:46,276
2014-09-19 00:03:47,280
2014-09-19 00:03:48,284
2014-09-19 00:03:49,288
2014-09-19 00:03:50,292
2014-09-19 00:03:51,296
2014-09-19 00:03:52,300
2014-09-19 00:03:53,304
2014-09-19 00:03:54,308
2014-09-19 00:03:55,312
2014-09-19 00:03:56,316
2014-09-19 00:03:57,320
2014-09-19 00:03:58,324
2014-09-19 00:03:59,328
2014-09-19 00:04:00,332
2014-09-19 00:04:01,336
2014-09-19 00:04:02,340
2014-09-19 00:04:03,344
2014-09-19 00:04:04,348
2014-09-19 00:04:05,352
2014-09-19 00:04:06,356
2014-09-19 00:04:07,360
2014-09-19 00:04:08,364
2014-09-19 00:04:09,368
2014-09-19 00:04:10,372
2014-09-19 00:04:11,376
2014-09-19 00:04:12,380
2014-09-19 00:04:13,384
2014-09-19 00:04:14,388
2014-09-19 00:04:15,392
2014-09-19 00:04:16,396
2014-09-19 00:04:17,400
2014-09-19 00:04:18,404
2014-09-19 00:04:19,408
2014-09-19 00:04:20,412
2014-09-19 00:04:21,416
2014-09-19 00:04:22,420
2014-09-19 00:04:23,424
2014-09-19 00:04:24,428
2014-09-19 00:04:25,432
2014-09-19 00:04:26,436
2014-09-19 00:04:27,440
2014-09-19 00:04:28,444
2014-09-19 00:04:29,448
2014-09-19 00:04:30,452
2014-09-19 00:04:31,456
2014-09-19 00:04:32,460
2014-09-19 00:04:33,464
2014-09-19 00:04:34,468
2014-09-19 00:04:35,472
2014-09-19 00:04:36,476
2014-09-19 00:04:37,480
2014-09-19 00:04:38,484
2014-09-19 00:04:39,488
2014-09-19 00:04:40,492
2014-09-19 00:04:41,496
2014-09-19 00:04:42,500
2014-09-19 00:04:43,504
2014-09-19 00:04:44,508
2014-09-19 00:04:45,512
2014-09-19 00:04:46,462
2014-09-19 00:04:47,412
2014-09-19 00:04:48,362
2014-09-19 00:04:49,312
2014-09-19 00:04:50,262
2014-09-19 00:04:51,212
2014-09-19 00:04:52,162
2014-09-19 00:04:53,128
2014-09-19 00:04:54,133
2014-09-19 00:04:55,138
2014-09-19 00:04:56,143
2014-09-19 00:04:57,148
2014-09-19 00:04:58,153
2014-09-19 00:04:59,158
2014-09-19 00:05:00,163
2014-09-19 00:05:01,168
2014-09-19 00:05:02,173
2014-09-19 00:05:03,178
2014-09-19 00:05:04,183
2014-09-19 00:05:05,188
2014-09-19 00:05:06,193
2014-09-19 00:05:07,198
2014-09-19 00:05:08,203
2014-09-19 00:05:09,208
2014-09-19 00:05:10,213
2014-09-19 00:05:11,218
2014-09-19 00:05:12,223
2014-09-19 00:05:13,228
2014-09-19 00:05:14,233
2014-09-19 00:05:15,238
2014-09-19 00:05:16,243
2014-09-19 00:05:17,248
2014-09-19 00:05:18,253
2014-09-19 00:05:19,258
2014-09-19 00:05:20,263
2014-09-19 00:05:21,268
2014-09-19 00:05:22,273
2014-09-19 00:05:23,278
2014-09-19 00:05:24,283
2014-09-19 00:05:25,288
2014-09-19 00:05:26,293
2014-09-19 00:05:27,298
2014-09-19 00:05:28,303
2014-09-19 00:05:29,308
2014-09-19 00:05:30,313
